regimen,alternate_name,regimen_type,cancers
Chlorambucil & Obinutuzumab,GClb,"First-line therapy, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
Chlorambucil & Ofatumumab,Chlorambucil & Ofatumumab,"First-line therapy, randomized data",Chronic_lymphocytic_leukemia_(CLLSLL)
Chlorambucil & Rituximab,Chlorambucil & Rituximab,"First-line therapy, randomized data","Marginal_zone_lymphoma,Mantle_cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL)"
Chlorambucil & Rituximab,CLB-R,"First-line therapy, randomized data","Marginal_zone_lymphoma,Mantle_cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL)"
Chlorambucil & Rituximab,CLBR,"First-line therapy, randomized data","Marginal_zone_lymphoma,Mantle_cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL)"
Chlorambucil & Rituximab,RClb,"First-line therapy, randomized data","Marginal_zone_lymphoma,Mantle_cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL)"
Chlorambucil & Rituximab,CLB/R,"First-line therapy, randomized data","Marginal_zone_lymphoma,Mantle_cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL)"
Chlorambucil monotherapy,Chlorambucil monotherapy,"Advanced disease, first-line therapy, randomized data","Waldenstrom_macroglobulinemia,Marginal_zone_lymphoma,Follicular_lymphoma"
Cisplatin & Cetuximab,Cisplatin & Cetuximab,"Recurrent or metastatic disease, first-line therapy",Head_and_neck_cancer
Cisplatin & Dacarbazine,Cisplatin & Dacarbazine,Metastatic or unresectable disease,Melanoma
Cisplatin & Docetaxel,Cisplatin & Docetaxel,All lines of therapy,"Adenocarcinoma_of_unknown_primary,Non-small_cell_lung_cancer,Gastric_cancer,Esophageal_cancer,Head_and_neck_cancer,Breast_cancer_triple_negative"
Cisplatin & Doxorubicin,Cisplatin & Doxorubicin,"Advanced or metastatic disease, all lines of therapy","Cutaneous_basal_cell_carcinoma,Osteosarcoma,Endometrial_cancer,Cutaneous_squamous_cell_carcinoma,Hepatoblastoma"
Cisplatin & Epirubicin,CIS/EPI,"Relapsed or refractory, salvage therapy",Testicular_cancer
Cisplatin & Epirubicin,CISEPI,"Relapsed or refractory, salvage therapy",Testicular_cancer
Cisplatin & Epirubicin,CIS-EPI,"Relapsed or refractory, salvage therapy",Testicular_cancer
Cisplatin & Epirubicin,Cisplatin & Epirubicin,"Relapsed or refractory, salvage therapy",Testicular_cancer
Cisplatin & Etoposide,Cisplatin & Etoposide,Neoadjuvant induction therapy,"Non-small_cell_lung_cancer,Esophageal_cancer,Testicular_cancer,Small_cell_lung_cancer,Thymoma,Low-grade_glioma"
Cisplatin & Fluorouracil,Cisplatin & Fluorouracil,Neoadjuvant induction therapy,"Penile_cancer,Gastric_cancer,Nasopharyngeal_carcinoma,Esophageal_cancer,Head_and_neck_cancer"
Cisplatin & Gemcitabine,Cisplatin & Gemcitabine,All lines of therapy,"Adenocarcinoma_of_unknown_primary,Non-small_cell_lung_cancer,Ovarian_cancer,Bladder_cancer,Cervical_cancer,Mesothelioma,Cholangiocarcinoma,Breast_cancer_triple_negative,Pancreatic_cancer"
Cisplatin & Gemcitabine/Erlotinib,Cisplatin & Gemcitabine/Erlotinib,"Advanced or metastatic disease, EGFR inhibitor-naive",Non-small_cell_lung_cancer_EGFR-mutated
Cisplatin & Ifosfamide,Cisplatin & Ifosfamide,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
Cisplatin & Irinotecan,Cisplatin & Irinotecan,All lines of therapy,"Adenocarcinoma_of_unknown_primary,Non-small_cell_lung_cancer,Penile_cancer,Esophageal_cancer,Small_cell_lung_cancer"
Cisplatin & Mitomycin,Cisplatin & Mitomycin,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
Cisplatin & Paclitaxel,Cisplatin & Paclitaxel,Neoadjuvant chemotherapy,"Non-small_cell_lung_cancer,Ovarian_cancer,Cutaneous_basal_cell_carcinoma,Cervical_cancer,Esophageal_cancer,Head_and_neck_cancer,Endometrial_cancer"
Cisplatin & Pemetrexed,Cisplatin & Pemetrexed,"Advanced or metastatic disease, first-line therapy","Non-small_cell_lung_cancer,Mesothelioma"
Cisplatin & RT,Cisplatin / RT,Induction chemoradiotherapy,"Vulvar_cancer,Non-small_cell_lung_cancer,Nasopharyngeal_carcinoma,Bladder_cancer,Cervical_cancer,Extranodal_NKT-cell_lymphoma_nasal_type,Head_and_neck_cancer"
Cisplatin & RT,Cisplatin and RT,Induction chemoradiotherapy,"Vulvar_cancer,Non-small_cell_lung_cancer,Nasopharyngeal_carcinoma,Bladder_cancer,Cervical_cancer,Extranodal_NKT-cell_lymphoma_nasal_type,Head_and_neck_cancer"
Cisplatin & RT,Cisplatin  and  RT,Induction chemoradiotherapy,"Vulvar_cancer,Non-small_cell_lung_cancer,Nasopharyngeal_carcinoma,Bladder_cancer,Cervical_cancer,Extranodal_NKT-cell_lymphoma_nasal_type,Head_and_neck_cancer"
Cisplatin & RT,Cisplatin + RT,Induction chemoradiotherapy,"Vulvar_cancer,Non-small_cell_lung_cancer,Nasopharyngeal_carcinoma,Bladder_cancer,Cervical_cancer,Extranodal_NKT-cell_lymphoma_nasal_type,Head_and_neck_cancer"
Cisplatin & RT,Cisplatin+RT,Induction chemoradiotherapy,"Vulvar_cancer,Non-small_cell_lung_cancer,Nasopharyngeal_carcinoma,Bladder_cancer,Cervical_cancer,Extranodal_NKT-cell_lymphoma_nasal_type,Head_and_neck_cancer"
Cisplatin & RT,Cisplatin & RT,Induction chemoradiotherapy,"Vulvar_cancer,Non-small_cell_lung_cancer,Nasopharyngeal_carcinoma,Bladder_cancer,Cervical_cancer,Extranodal_NKT-cell_lymphoma_nasal_type,Head_and_neck_cancer"
Cisplatin & RT,Cisplatin/RT,Induction chemoradiotherapy,"Vulvar_cancer,Non-small_cell_lung_cancer,Nasopharyngeal_carcinoma,Bladder_cancer,Cervical_cancer,Extranodal_NKT-cell_lymphoma_nasal_type,Head_and_neck_cancer"
Cisplatin & Raltitrexed,Cisplatin & Raltitrexed,"Advanced or metastatic disease, first-line therapy",Mesothelioma
Cisplatin & S-1,Cisplatin + S-1,"Metastatic or locally advanced disease, first-line",Gastric_cancer
Cisplatin & S-1,Cisplatin & S-1,"Metastatic or locally advanced disease, first-line",Gastric_cancer
Cisplatin & S-1,Cisplatin / S-1,"Metastatic or locally advanced disease, first-line",Gastric_cancer
Cisplatin & S-1,Cisplatin  and  S-1,"Metastatic or locally advanced disease, first-line",Gastric_cancer
Cisplatin & S-1,Cisplatin/S-1,"Metastatic or locally advanced disease, first-line",Gastric_cancer
Cisplatin & S-1,Cisplatin+S-1,"Metastatic or locally advanced disease, first-line",Gastric_cancer
Cisplatin & S-1,Cisplatin and S-1,"Metastatic or locally advanced disease, first-line",Gastric_cancer
Cisplatin & Topotecan,Cisplatin & Topotecan,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
Cisplatin & Vinblastine,Cisplatin & Vinblastine,Adjuvant therapy,Non-small_cell_lung_cancer
Cisplatin & Vindesine,Cisplatin & Vindesine,Adjuvant therapy,Non-small_cell_lung_cancer
Cisplatin & Vinorelbine,Cisplatin & Vinorelbine,"Persistent, recurrent, or metastatic disease, first-line therapy","Non-small_cell_lung_cancer,Cervical_cancer"
Cisplatin monotherapy,Cisplatin monotherapy,All lines of therapy,"Adenocarcinoma_of_unknown_primary,Bladder_cancer,Cervical_cancer,Mesothelioma,Soft_tissue_sarcoma,Head_and_neck_cancer,Breast_cancer_triple_negative,Hepatoblastoma"
"Cisplatin, Cetuximab, RT","Cisplatin, Cetuximab, RT",Adjuvant therapy,Head_and_neck_cancer
"Cisplatin, Dacarbazine, IL-2, IFN alfa-2b +/- Carmustine","Cisplatin, Dacarbazine, IL-2, IFN alfa-2b +/- Carmustine",Metastatic or unresectable disease,Melanoma
"Cisplatin, Dacarbazine, Paclitaxel","Cisplatin, Dacarbazine, Paclitaxel",Metastatic or unresectable disease,Melanoma
"Cisplatin, Docetaxel, RT","Cisplatin, Docetaxel, RT",Neoadjuvant chemoradiotherapy,"Esophageal_cancer,Non-small_cell_lung_cancer"
"Cisplatin, Doxorubicin liposomal, Fluorouracil","Cisplatin, Doxorubicin liposomal, Fluorouracil",Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
"Cisplatin, Doxorubicin, Paclitaxel","Cisplatin, Doxorubicin, Paclitaxel","Chemotherapy for advanced, recurrent, or metastatic disease",Endometrial_cancer
"Cisplatin, Doxorubicin, Paclitaxel",TAP,"Chemotherapy for advanced, recurrent, or metastatic disease",Endometrial_cancer
"Cisplatin, Epirubicin, Ifosfamide","Cisplatin, Epirubicin, Ifosfamide",Neoadjuvant therapy,Osteosarcoma
"Cisplatin, Etoposide, Bevacizumab","Cisplatin, Etoposide, Bevacizumab","Extensive stage, induction",Small_cell_lung_cancer
"Cisplatin, Etoposide, Irinotecan","Cisplatin, Etoposide, Irinotecan",Relapsed or refractory disease,Small_cell_lung_cancer
"Cisplatin, Etoposide, RT",EP  and  RT,Definitive therapy for locally advanced disease,"Non-small_cell_lung_cancer,Small_cell_lung_cancer"
"Cisplatin, Etoposide, RT",EP+RT,Definitive therapy for locally advanced disease,"Non-small_cell_lung_cancer,Small_cell_lung_cancer"
"Cisplatin, Etoposide, RT",EP / RT,Definitive therapy for locally advanced disease,"Non-small_cell_lung_cancer,Small_cell_lung_cancer"
"Cisplatin, Etoposide, RT",EP/RT,Definitive therapy for locally advanced disease,"Non-small_cell_lung_cancer,Small_cell_lung_cancer"
"Cisplatin, Etoposide, RT",EP & RT,Definitive therapy for locally advanced disease,"Non-small_cell_lung_cancer,Small_cell_lung_cancer"
"Cisplatin, Etoposide, RT","Cisplatin, Etoposide, RT",Definitive therapy for locally advanced disease,"Non-small_cell_lung_cancer,Small_cell_lung_cancer"
"Cisplatin, Etoposide, RT",EP + RT,Definitive therapy for locally advanced disease,"Non-small_cell_lung_cancer,Small_cell_lung_cancer"
"Cisplatin, Etoposide, RT",EP and RT,Definitive therapy for locally advanced disease,"Non-small_cell_lung_cancer,Small_cell_lung_cancer"
"Cisplatin, Etoposide, RT",EPRT,Definitive therapy for locally advanced disease,"Non-small_cell_lung_cancer,Small_cell_lung_cancer"
"Cisplatin, Fluorouracil, Cetuximab",CF/C,Metastatic or locally advanced disease (non-radiation/surgery candidate),"Esophageal_cancer,Head_and_neck_cancer"
"Cisplatin, Fluorouracil, Cetuximab",CFC,Metastatic or locally advanced disease (non-radiation/surgery candidate),"Esophageal_cancer,Head_and_neck_cancer"
"Cisplatin, Fluorouracil, Cetuximab",CF-C,Metastatic or locally advanced disease (non-radiation/surgery candidate),"Esophageal_cancer,Head_and_neck_cancer"
"Cisplatin, Fluorouracil, Cetuximab","Cisplatin, Fluorouracil, Cetuximab",Metastatic or locally advanced disease (non-radiation/surgery candidate),"Esophageal_cancer,Head_and_neck_cancer"
"Cisplatin, Fluorouracil, Hydroxyurea, RT","Cisplatin, Fluorouracil, Hydroxyurea, RT",Definitive chemoradiotherapy for locally advanced disease,Cervical_cancer
"Cisplatin, Fluorouracil, Panitumumab","Cisplatin, Fluorouracil, Panitumumab","Recurrent or metastatic disease, first-line therapy",Head_and_neck_cancer
"Cisplatin, Fluorouracil, RT","Cisplatin, Fluorouracil, RT",Induction chemoradiotherapy,"Esophageal_cancer,Bladder_cancer,Head_and_neck_cancer,Cervical_cancer"
"Cisplatin, Gemcitabine, Bevacizumab","Cisplatin, Gemcitabine, Bevacizumab","Advanced or metastatic disease, first-line, nonsquamous",Non-small_cell_lung_cancer
"Cisplatin, Gemcitabine, Necitumumab","Cisplatin, Gemcitabine, Necitumumab","Advanced or metastatic disease, first-line, squamous",Non-small_cell_lung_cancer
"Cisplatin, Gemcitabine, RT","Cisplatin, Gemcitabine, RT",Definitive chemoradiotherapy for locally advanced disease,Cervical_cancer
"Cisplatin, Irinotecan, RT","Cisplatin, Irinotecan, RT",Neoadjuvant chemoradiotherapy,Esophageal_cancer
"Cisplatin, Lomustine, Vincristine","Cisplatin, Lomustine, Vincristine",Adjuvant therapy,Medulloblastoma
"Cisplatin, Paclitaxel, Bevacizumab",CP / Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab","Cisplatin, Paclitaxel, Bevacizumab","Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CP&Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CP/Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CP & Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CP and Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CP+Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CPBev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, RT","Cisplatin, Paclitaxel, RT",Induction chemoradiotherapy,"Esophageal_cancer,Bladder_cancer,Head_and_neck_cancer"
"Cisplatin, Pemetrexed, Bevacizumab",PCB,"Advanced or metastatic disease, first-line therapy","Non-small_cell_lung_cancer,Mesothelioma"
"Cisplatin, Pemetrexed, Bevacizumab","Cisplatin, Pemetrexed, Bevacizumab","Advanced or metastatic disease, first-line therapy","Non-small_cell_lung_cancer,Mesothelioma"
"Cisplatin, Vinblastine, RT","Cisplatin, Vinblastine, RT",Definitive therapy for locally advanced disease,Non-small_cell_lung_cancer
"Cisplatin, Vinorelbine, Cetuximab","Cisplatin, Vinorelbine, Cetuximab","Advanced or metastatic disease, first-line",Non-small_cell_lung_cancer
"Cisplatin, Vinorelbine, RT","Cisplatin, Vinorelbine, RT",Neoadjuvant chemoradiotherapy,Esophageal_cancer
Cladribine & Cytarabine,Cladribine & Cytarabine,All lines of therapy,"Hypereosinophilic_syndrome,Langerhans_cell_histiocytosis"
Cladribine & Rituximab,Cladribine & Rituximab,Untreated,"Marginal_zone_lymphoma,Waldenstrom_macroglobulinemia,Mantle_cell_lymphoma,Hairy_cell_leukemia"
Cladribine monotherapy,Cladribine monotherapy,"First-line therapy, randomized data","Chronic_lymphocytic_leukemia_(CLLSLL),Systemic_mastocytosis,Langerhans_cell_histiocytosis,Mantle_cell_lymphoma,Marginal_zone_lymphoma,Hairy_cell_leukemia"
Clofarabine & Cytarabine,Clofarabine & Cytarabine,"Relapsed or refractory, salvage therapy",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine + LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine / LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine/LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine+LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine & LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine  and  LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine and LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & Melphalan,Clofarabine & Melphalan,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Clofarabine monotherapy,Clofarabine monotherapy,"First-line induction therapy, older or ""unfit"" patients","Acute_myeloid_leukemia,Myelodysplastic_syndrome"
Cobimetinib & Vemurafenib,Cobimetinib & Vemurafenib,"Advanced or metastatic disease, BRAF inhibitor-naive",Melanoma_BRAF-mutated
Colchicine monotherapy,Colchicine monotherapy,First-line therapy (including transplant ineligible),Light-chain_(AL)_amyloidosis
Copanlisib monotherapy,Copanlisib monotherapy,"Relapsed or refractory, non-randomized or retrospective data",Follicular_lymphoma
Crizotinib monotherapy,Crizotinib monotherapy,"Advanced or metastatic disease, ALK inhibitor-naive","Non-small_cell_lung_cancer_ROS1-positive,Non-small_cell_lung_cancer_ALK-positive"
Cyclophosphamide & Dexamethasone,Cyclophosphamide & Dexamethasone,"Relapsed or refractory, randomized data",Multiple_myeloma_relapsedrefractory
Cyclophosphamide & Etoposide,Cyclophosphamide & Etoposide,"Relapsed, refractory, or metastatic, subsequent lines",Osteosarcoma
Cyclophosphamide & G-CSF,Cyclophosphamide & G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
Cyclophosphamide & Prednisolone,Cyclophosphamide & Prednisolone,"Acquired hemophilia A, all lines of therapy",Acquired_coagulopathy
Cyclophosphamide & Prednisone,Cyclophosphamide & Prednisone,"Acquired hemophilia A, all lines of therapy","Multiple_myeloma_relapsedrefractory,Acquired_coagulopathy,Large_granular_lymphocytic_leukemia"
Cyclophosphamide & TBI,CyTBI,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Cyclophosphamide & TBI,Cyclophosphamide & TBI,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Cyclophosphamide & TBI,Cy/TBI,"Myeloablative regimens, all lines of therapy","Autologous_HSCT,Allogeneic_HSCT"
Cyclophosphamide & Topotecan,Cyclophosphamide & Topotecan,Relapsed or refractory or metastatic,"Osteosarcoma,Ewings_sarcoma"
Cyclophosphamide & Vincristine,Cyclophosphamide & Vincristine,Relapsed or refractory,Neuroblastoma
Cyclophosphamide & Vincristine/Cisplatin & Etoposide,Cyclophosphamide & Vincristine/Cisplatin & Etoposide,Adjuvant therapy,Medulloblastoma
Cyclophosphamide monotherapy,Cyclophosphamide monotherapy,"Recurrent disease, salvage therapy","Neuroblastoma,Follicular_lymphoma,Glioblastoma,Anaplastic_glioma,Large_granular_lymphocytic_leukemia"
"Cyclophosphamide, Dacarbazine, Vincristine","Cyclophosphamide, Dacarbazine, Vincristine",All lines of therapy,Pheochromocytoma
"Cyclophosphamide, Dacarbazine, Vincristine",CVD,All lines of therapy,Pheochromocytoma
"Cyclophosphamide, Etoposide, TBI","Cyclophosphamide, Etoposide, TBI","High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
"Cyclophosphamide, Fludarabine, Thiotepa","Cyclophosphamide, Fludarabine, Thiotepa","Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Cyclosporine & Prednisone,Cyclosporine & Prednisone,"Treatment, cGVHD, all lines of therapy",Graft_versus_host_disease_(GVHD)
Cyclosporine monotherapy,Cyclosporine monotherapy,Initial therapy,"Myelodysplastic_syndrome,Aplastic_anemia,Immune_thrombocytopenia_(ITP),Castleman_disease"
"Cyclosporine, Corticosteroids, Rituximab","Cyclosporine, Corticosteroids, Rituximab","Treatment, cGVHD, all lines of therapy",Graft_versus_host_disease_(GVHD)
"Cyclosporine, Methotrexate, MP","Cyclosporine, Methotrexate, MP",Prevention,Graft_versus_host_disease_(GVHD)
"Cyclosporine, Methotrexate, Prednisone","Cyclosporine, Methotrexate, Prednisone",Prevention,Graft_versus_host_disease_(GVHD)
"Cyclosporine, Sirolimus, Prednisone","Cyclosporine, Sirolimus, Prednisone","Treatment, cGVHD, all lines of therapy",Graft_versus_host_disease_(GVHD)
Cytarabine & Daunorubicin,Cytarabine & Daunorubicin,Consolidation after upfront therapy,"Acute_myeloid_leukemia,Acute_promyelocytic_leukemia"
Cytarabine & G-CSF,Cytarabine  and  G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
